DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Aug1955,1.21186,0.54213,0.04277,-0.93248,0.60693,0.52303,-0.38208,-0.71365,-0.30938,-0.37555,-0.61994,-0.91346,-0.97695,-1.05568,-1.23493,-1.21793,-1.20156,-1.41679,-1.37592,-1.10426,-1.33317,-1.24066,-0.60546,-0.79495,-0.83755,-0.9074,-0.89047,-0.61995,-0.67658,-0.83427,-1.03258,-0.73031,-0.59222,-0.31258,-0.54932,-0.73167,-0.88486,-0.87834,-0.94896,-0.92422,-1.11755,-1.25256,-1.12568,-0.93351,-0.92137,-0.73232,-0.31078,-0.1689
Sep1955,1.01629,1.34946,0.96241,0.60396,-0.32845,0.95114,0.8258,-0.0807,-0.4045,-0.01959,-0.11144,-0.38589,-0.68992,-0.76161,-0.84711,-1.03255,-1.02552,-1.01949,-1.25657,-1.24144,-0.95908,-1.2269,-1.12697,-0.43463,-0.63645,-0.68304,-0.76044,-0.7415,-0.45848,-0.52091,-0.68755,-0.89652,-0.57288,-0.4561,-0.17497,-0.41084,-0.60401,-0.7693,-0.76408,-0.83817,-0.81301,-1.01836,-1.16611,-1.01935,-0.81866,-0.82384,-0.62788,-0.18157
Oct1955,1.44747,1.60887,1.84635,1.6927,1.57417,0.96631,1.63422,1.46824,0.78745,0.45468,0.63367,0.49252,0.27149,0.00231,-0.07878,-0.16674,-0.34005,-0.33791,-0.38108,-0.62891,-0.62019,-0.36147,-0.68332,-0.60429,0.04444,-0.16193,-0.21412,-0.29691,-0.27381,-0.0199,-0.08723,-0.24719,-0.44032,-0.1364,-0.0794,0.16675,-0.0327,-0.22736,-0.39163,-0.39106,-0.46197,-0.4447,-0.63011,-0.78281,-0.62353,-0.43366,-0.46225,-0.28832
Nov1955,0.79531,1.54363,1.67684,1.87568,1.77245,1.73707,1.25537,1.83891,1.61993,1.02845,0.68776,0.84823,0.68776,0.48375,0.21006,0.12098,0.01675,-0.16189,-0.15056,-0.18978,-0.44056,-0.44027,-0.18177,-0.51237,-0.43952,0.22994,0.00648,-0.04713,-0.1324,-0.10278,0.14011,0.07723,-0.08922,-0.2742,0.02971,0.07699,0.31763,0.12854,-0.0671,-0.22916,-0.23034,-0.30184,-0.28771,-0.47417,-0.62234,-0.46859,-0.28439,-0.32381
Dec1955,-2.45049,-0.89719,0.51436,0.78016,0.97025,0.84225,0.69384,0.20284,0.92676,0.8315,0.21667,-0.09068,0.17747,0.07118,-0.16634,-0.42831,-0.50419,-0.59712,-0.77567,-0.77274,-0.79241,-1.03854,-1.03112,-0.75141,-1.02437,-0.93401,-0.26364,-0.47995,-0.52416,-0.60114,-0.58023,-0.31532,-0.37,-0.5432,-0.74523,-0.41903,-0.31904,-0.03401,-0.25627,-0.46036,-0.62983,-0.62444,-0.7016,-0.67578,-0.87402,-1.02171,-0.86542,-0.67062
Jan1956,0.50946,-1.11936,-0.48886,0.61996,0.81261,0.96895,0.88359,0.77291,0.38765,0.98485,0.90583,0.39868,0.14084,0.36646,0.24915,0.02249,-0.22234,-0.29843,-0.39348,-0.5741,-0.57317,-0.60091,-0.85275,-0.84604,-0.56533,-0.86813,-0.7865,-0.10565,-0.32204,-0.37404,-0.45497,-0.43364,-0.16723,-0.21619,-0.38173,-0.57831,-0.25696,-0.18127,0.07239,-0.11385,-0.31244,-0.48273,-0.47983,-0.5557,-0.53638,-0.73605,-0.88431,-0.72954
Feb1956,2.13415,2.05515,0.53027,0.81708,1.41317,1.48443,1.56729,1.50471,1.43537,1.18829,1.61323,1.50513,1.11546,0.88934,0.97676,0.83974,0.66205,0.41822,0.33636,0.24083,0.08928,0.08979,0.0583,-0.16621,-0.15591,0.08249,-0.24231,-0.18452,0.43179,0.23009,0.17193,0.08981,0.10758,0.32682,0.2776,0.13551,-0.01697,0.248,0.2742,0.47819,0.34417,0.16444,0.00878,0.00119,-0.06489,-0.05962,-0.24348,-0.37997
Mar1956,1.53997,2.31921,2.70788,1.13228,1.25445,1.68713,1.72349,1.78368,1.71722,1.65583,1.45629,1.82612,1.74029,1.4057,1.20323,1.24621,1.10541,0.94606,0.70602,0.63193,0.54022,0.40524,0.40616,0.37932,0.16387,0.17819,0.39858,0.05367,0.0983,0.66521,0.46877,0.4138,0.33396,0.34973,0.55125,0.49666,0.36963,0.23338,0.46668,0.46955,0.65303,0.53095,0.35703,0.20938,0.20087,0.14274,0.14628,-0.03063
Apr1956,-0.46841,0.93342,1.89925,2.02878,0.82239,1.03226,1.49036,1.55409,1.61347,1.53951,1.46914,1.27,1.62186,1.57323,1.24908,1.05562,1.11911,0.99724,0.82949,0.60451,0.53665,0.44974,0.31731,0.31592,0.30378,0.09912,0.1099,0.33449,-0.01744,0.02786,0.59059,0.4037,0.35202,0.27536,0.28924,0.48911,0.44047,0.30995,0.17484,0.40387,0.41108,0.58872,0.46141,0.29343,0.14687,0.13909,0.08259,0.08854
May1956,-0.94786,-0.96333,0.49452,1.58841,1.68623,0.55493,0.82532,1.33208,1.40862,1.47475,1.40095,1.32723,1.11201,1.46863,1.43574,1.10142,0.89493,0.97544,0.85788,0.68454,0.45981,0.3896,0.30287,0.16944,0.16946,0.15892,-0.0446,-0.03176,0.19999,-0.13094,-0.081,0.47796,0.29717,0.24728,0.17295,0.18602,0.38474,0.33879,0.20372,0.0643,0.29787,0.31964,0.50028,0.36905,0.20228,0.05656,0.05012,-0.00669
Jun1956,-0.05522,-0.81142,-0.9753,0.4118,1.53438,1.63663,0.54945,0.80758,1.33203,1.4114,1.47603,1.40029,1.32566,1.10822,1.46136,1.42575,1.0773,0.86976,0.95523,0.83609,0.66188,0.43838,0.3665,0.27787,0.14223,0.14434,0.1329,-0.07064,-0.05523,0.17481,-0.14832,-0.09522,0.45884,0.27867,0.22747,0.15324,0.16848,0.36679,0.31894,0.18634,0.04585,0.28005,0.3011,0.48343,0.35231,0.18508,0.0406,0.03405
Jul1956,-0.93223,-0.69986,-1.1158,-1.15403,0.10659,1.34481,1.44424,0.35274,0.64207,1.21028,1.30451,1.3774,1.29453,1.21583,0.98337,1.35334,1.31924,0.95552,0.74911,0.84698,0.73351,0.55905,0.3363,0.26691,0.18034,0.04563,0.05028,0.04168,-0.16242,-0.14703,0.0834,-0.2305,-0.17222,0.37557,0.19834,0.14758,0.0756,0.09031,0.28974,0.24431,0.11278,-0.02755,0.20697,0.23245,0.41855,0.28408,0.11987,-0.02194
Aug1956,-1.94453,-1.62536,-1.37445,-1.53781,-1.43897,-0.38653,0.98428,1.07807,0.06839,0.3906,0.99649,1.11259,1.19589,1.11335,1.03121,0.78814,1.16578,1.12878,0.76224,0.56066,0.6773,0.57113,0.39447,0.17994,0.1134,0.03114,-0.10596,-0.09937,-0.10415,-0.30817,-0.2925,-0.05794,-0.36683,-0.30411,0.25151,0.07596,0.02633,-0.04561,-0.03055,0.17385,0.13071,-0.0074,-0.15035,0.08791,0.1181,0.31632,0.17014,0.00607
