DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jul1990,-0.19928,0.04963,-0.41045,-0.64457,-1.43987,-1.61911,-1.92815,-2.10569,-2.15556,-1.85861,-1.87283,-1.72563,-1.55925,-1.38199,-1.26997,-1.45401,-1.43726,-1.64312,-1.8636,-1.58816,-1.21326,-1.31728,-1.35184,-1.30314,-1.34918,-1.32369,-1.33111,-1.32876,-1.24165,-1.01747,-1.01016,-1.09838,-0.85307,-0.84924,-0.93792,-0.88643,-0.89299,-0.83966,-0.81999,-0.60781,-0.34118,-0.34696,-0.49907,-0.63633,-0.75533,-0.67974,-0.69371,-0.69101
Aug1990,1.22215,0.69149,0.68742,0.21387,-0.05404,-0.94214,-1.17983,-1.6265,-1.83376,-1.95604,-1.56915,-1.57801,-1.45305,-1.30685,-1.14927,-1.04728,-1.23896,-1.22096,-1.45821,-1.70639,-1.44279,-1.04954,-1.1561,-1.1976,-1.16293,-1.21522,-1.19556,-1.20152,-1.20572,-1.1087,-0.88259,-0.87947,-0.98253,-0.73571,-0.73476,-0.82512,-0.77912,-0.78677,-0.7367,-0.71735,-0.50721,-0.24076,-0.24825,-0.39852,-0.53805,-0.65717,-0.58272,-0.59691
Sep1990,-0.10437,0.6224,0.33124,0.40278,0.03886,-0.20832,-0.99038,-1.22317,-1.62382,-1.81341,-1.96403,-1.5723,-1.57499,-1.45761,-1.32332,-1.17717,-1.07632,-1.2583,-1.24149,-1.47643,-1.70445,-1.45406,-1.07843,-1.17609,-1.21592,-1.18071,-1.23127,-1.21062,-1.21675,-1.22295,-1.12814,-0.89987,-0.89589,-1.00114,-0.75381,-0.75014,-0.84091,-0.79389,-0.80236,-0.75109,-0.73197,-0.52232,-0.25748,-0.26491,-0.41531,-0.55435,-0.67192,-0.59628
Oct1990,-0.85771,-0.83958,-0.26267,-0.31902,-0.2227,-0.4174,-0.58815,-1.20328,-1.41305,-1.78271,-1.9479,-2.05086,-1.70764,-1.67782,-1.56859,-1.44405,-1.30776,-1.22241,-1.3921,-1.38493,-1.6029,-1.80179,-1.55331,-1.194,-1.28289,-1.31892,-1.27507,-1.31789,-1.29319,-1.29843,-1.30225,-1.21845,-1.00783,-0.99747,-1.09541,-0.86967,-0.86686,-0.95612,-0.90503,-0.90786,-0.85372,-0.83833,-0.63945,-0.39121,-0.40343,-0.54312,-0.66668,-0.77534
Nov1990,-0.12378,-0.88626,-0.91974,-0.40657,-0.44546,-0.33626,-0.53728,-0.69427,-1.31334,-1.48415,-1.82135,-1.97253,-2.09627,-1.79731,-1.78017,-1.66265,-1.52674,-1.38356,-1.29492,-1.45606,-1.46068,-1.69594,-1.88921,-1.61384,-1.25488,-1.35131,-1.39092,-1.33969,-1.38131,-1.3551,-1.36016,-1.3569,-1.27168,-1.05354,-1.0418,-1.13009,-0.9113,-0.9039,-0.98749,-0.93056,-0.93166,-0.87906,-0.86462,-0.66508,-0.41641,-0.4258,-0.56184,-0.68197
Dec1990,1.1512,0.68467,0.0231,0.00215,0.36569,0.25475,0.30198,0.07461,-0.10966,-0.79032,-1.03718,-1.46654,-1.6662,-1.83479,-1.4302,-1.42804,-1.32041,-1.20724,-1.07908,-0.99374,-1.16945,-1.1683,-1.41462,-1.66105,-1.42368,-1.03711,-1.14963,-1.19296,-1.15883,-1.2137,-1.18916,-1.19676,-1.20716,-1.11334,-0.89008,-0.88131,-0.99019,-0.74832,-0.74266,-0.83464,-0.78113,-0.78753,-0.7347,-0.7168,-0.50566,-0.24447,-0.2556,-0.4015
Jan1991,-0.1214,0.71768,0.44201,-0.08448,-0.13942,0.15855,0.09575,0.16026,-0.03649,-0.21512,-0.80807,-1.01956,-1.42268,-1.60605,-1.78373,-1.38466,-1.39204,-1.29948,-1.19859,-1.08168,-0.99743,-1.17235,-1.18051,-1.40498,-1.65074,-1.41714,-1.05997,-1.16613,-1.20993,-1.17903,-1.23704,-1.21281,-1.2138,-1.21949,-1.13295,-0.91265,-0.90069,-0.99423,-0.76627,-0.76315,-0.85445,-0.81013,-0.82116,-0.7711,-0.75674,-0.55729,-0.31031,-0.3199
Feb1991,0.13145,-0.10049,0.60862,0.37981,-0.08559,-0.12604,0.16636,0.11077,0.18653,-0.00458,-0.17995,-0.76553,-0.99703,-1.39964,-1.56858,-1.80214,-1.36688,-1.38254,-1.29223,-1.19211,-1.0795,-0.99499,-1.16611,-1.17696,-1.39015,-1.63443,-1.40475,-1.05721,-1.16391,-1.20495,-1.17346,-1.23211,-1.20814,-1.21586,-1.22359,-1.1392,-0.91208,-0.8977,-0.99808,-0.76601,-0.76233,-0.85522,-0.80864,-0.81777,-0.76585,-0.75121,-0.54782,-0.29729
Mar1991,-0.14206,-0.04507,-0.28367,0.38572,0.20323,-0.19106,-0.22735,0.04754,0.00223,0.07524,-0.10009,-0.25032,-0.76017,-0.99044,-1.35162,-1.51626,-1.72556,-1.33235,-1.34167,-1.26548,-1.17747,-1.0809,-1.00575,-1.16285,-1.17014,-1.37324,-1.59715,-1.38218,-1.05396,-1.1609,-1.20122,-1.17266,-1.22764,-1.20705,-1.21658,-1.22508,-1.14528,-0.93356,-0.91549,-1.00824,-0.78889,-0.77766,-0.8658,-0.82017,-0.82723,-0.77834,-0.76417,-0.56749
Apr1991,1.55254,0.89783,0.71309,0.42718,0.87158,0.67628,0.30455,0.25779,0.47229,0.42635,0.46557,0.30424,0.14403,-0.32949,-0.60579,-1.04154,-1.28226,-1.51313,-1.05888,-1.07882,-1.01592,-0.93148,-0.83908,-0.75494,-0.93397,-0.92892,-1.16003,-1.41866,-1.19706,-0.83325,-0.95809,-1.00617,-0.98795,-1.05369,-1.03796,-1.04848,-1.06153,-0.97114,-0.75416,-0.73452,-0.84292,-0.61247,-0.59572,-0.68731,-0.64529,-0.65738,-0.60961,-0.598
