DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jul1976,2.51589,2.19623,1.69816,2.24413,2.11768,1.8541,1.27026,1.13834,1.1346,1.16875,1.04999,1.15768,1.17042,1.61412,1.62368,1.69874,1.57059,1.25317,1.7462,1.28473,1.58227,1.71072,1.6791,1.69699,1.70875,1.72197,1.79041,1.71988,2.09018,2.05532,1.53079,1.10902,0.89121,0.93915,0.90151,0.95173,0.95059,0.97121,0.9018,1.06137,1.08845,1.21651,1.2991,0.84206,0.62741,0.92554,0.92872,0.96351
Aug1976,2.69162,2.77757,2.50544,2.22329,2.43712,2.28778,2.10676,1.63589,1.47973,1.44581,1.49828,1.3738,1.46656,1.46718,1.85727,1.86448,1.94161,1.83628,1.55894,2.11177,1.55422,1.8352,1.96524,1.92243,1.92208,1.91626,1.92338,1.99428,1.92263,2.25925,2.23527,1.75711,1.31845,1.08998,1.14542,1.1054,1.14957,1.14387,1.15819,1.09338,1.24808,1.27925,1.40822,1.47576,1.02307,0.80483,1.09772,1.09939
Sep1976,0.97819,1.8656,2.38036,2.38508,2.23197,2.58737,2.4568,2.15789,1.69947,1.56593,1.536,1.59434,1.46802,1.54696,1.54191,1.9082,1.91719,1.97201,1.87807,1.64414,2.27178,1.65513,1.93119,2.02845,1.97714,1.96031,1.94189,1.94012,2.0025,1.92907,2.24111,2.20067,1.77954,1.36954,1.14645,1.20133,1.16467,1.2061,1.1993,1.21132,1.14953,1.29776,1.32727,1.44814,1.50937,1.06761,0.85197,1.13831
Oct1976,2.40041,2.23778,2.52677,2.71068,2.71768,2.584,2.6351,2.78911,2.69117,2.4473,2.24102,2.18056,2.25693,2.09969,2.1476,2.13244,2.3919,2.44232,2.5042,2.44906,2.34263,3.03456,2.28543,2.56683,2.67259,2.61071,2.55064,2.49359,2.46052,2.53989,2.46918,2.693,2.67402,2.32188,1.86892,1.62857,1.7063,1.67325,1.69867,1.67986,1.67501,1.63052,1.75893,1.78743,1.91666,1.95459,1.54619,1.32914
Nov1976,0.39803,1.90827,2.01234,2.31752,2.53165,2.6834,2.62723,2.604,2.51017,2.45348,2.25578,2.12385,2.12377,2.18698,2.10493,2.16779,2.16218,2.42066,2.41259,2.44512,2.39844,2.35733,2.6569,2.14708,2.48039,2.57327,2.50446,2.48431,2.43808,2.42004,2.48672,2.42878,2.64234,2.6485,2.33409,1.93211,1.63458,1.69844,1.66428,1.69055,1.67389,1.67283,1.62483,1.74784,1.75061,1.87215,1.90231,1.53262
Dec1976,-0.38058,-0.18428,1.26685,1.36826,1.6878,1.92168,2.01289,2.00691,2.19017,2.14076,2.14445,2.09697,1.84984,1.8259,1.9265,1.81054,1.85681,1.85679,2.13984,2.18734,2.22287,2.15097,2.00273,2.13276,1.86236,2.08027,2.22894,2.17587,2.18157,2.16274,2.16687,2.23588,2.19761,2.44378,2.43548,2.07725,1.82439,1.55283,1.61011,1.56929,1.59783,1.58656,1.58879,1.53932,1.67422,1.686,1.80854,1.81347
Jan1977,-0.4443,-0.72153,-0.50336,0.76516,0.88466,1.27407,1.55535,1.63205,1.61932,1.98205,1.96412,1.93434,1.76795,1.58,1.59511,1.6283,1.50957,1.5666,1.56406,1.8596,1.89222,1.92826,1.88198,1.76764,1.98071,1.74251,1.93765,2.08506,2.03566,2.04917,2.04654,2.02437,2.09578,2.04961,2.3839,2.39007,1.93846,1.65801,1.4186,1.46205,1.4258,1.46023,1.44768,1.45108,1.395,1.5327,1.54013,1.66145
Feb1977,-0.8235,-0.95854,-1.0503,-0.86854,0.26908,0.4115,0.8155,1.13265,1.19733,1.20369,1.64928,1.76493,1.80392,1.44414,1.28643,1.31708,1.33173,1.22823,1.29829,1.30096,1.63878,1.67635,1.6913,1.63986,1.49538,1.70365,1.44617,1.6678,1.7697,1.71684,1.73242,1.74641,1.73518,1.80824,1.78042,2.09593,2.12046,1.67592,1.39135,1.17641,1.22336,1.1944,1.23261,1.22539,1.23588,1.1776,1.31339,1.32825
Mar1977,-1.13296,-1.21769,-1.25141,-1.27689,-1.09893,-0.0911,0.04553,0.44215,0.76757,0.82852,0.82809,1.3135,1.45751,1.48321,1.11713,1.03026,1.06995,1.07354,0.97344,1.05234,1.05841,1.41887,1.43839,1.46068,1.39179,1.19449,1.45196,1.23144,1.47383,1.56809,1.53159,1.5534,1.57081,1.57284,1.63704,1.61574,1.95074,1.96274,1.50239,1.20555,1.00466,1.05092,1.02013,1.06081,1.05547,1.07208,1.0083,1.1493
Apr1977,0.61096,-0.55687,-0.96843,-1.08448,-1.14847,-1.00004,-0.01853,0.12037,0.51359,0.83759,0.89745,0.89751,1.37302,1.53984,1.57791,1.2314,1.12726,1.16276,1.15887,1.0566,1.13359,1.13813,1.49814,1.51476,1.52976,1.46173,1.27032,1.53273,1.29785,1.51895,1.6183,1.59055,1.61219,1.62953,1.62703,1.69043,1.67601,2.01836,2.00981,1.54844,1.26178,1.05731,1.10418,1.07354,1.11238,1.10543,1.12112,1.05872
May1977,-0.99415,-0.03782,-0.95931,-1.16676,-1.23305,-1.23702,-1.1093,-0.19385,-0.04727,0.34393,0.67459,0.73213,0.7353,1.24037,1.42581,1.4812,1.08403,1.00436,1.04634,1.03517,0.93343,1.01726,1.02598,1.40201,1.41844,1.44147,1.36375,1.15298,1.42003,1.20517,1.43029,1.52471,1.50113,1.52784,1.54819,1.55109,1.61259,1.59724,1.93988,1.94131,1.45839,1.17939,0.97851,1.02398,0.99236,1.03368,1.02834,1.04576
