DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jun2010,0.85459,0.9728,-0.06776,-0.09143,0.9979,0.82284,0.78921,1.14726,1.5292,1.26082,1.34568,1.37736,1.63769,1.51406,1.44841,1.71109,1.64262,1.84508,1.92237,1.63534,1.49914,1.60614,1.53835,1.5022,1.53753,1.459,1.37623,1.42365,1.18548,0.92818,0.74082,0.83986,0.94207,0.92424,0.87542,0.79944,0.80699,0.83312,0.78416,0.85833,0.88761,0.67226,0.39986,0.26804,0.06892,0.28197,0.33827,0.39439
Jul2010,0.42746,0.83143,1.00996,0.05908,-0.00337,1.02258,0.85002,0.81645,1.17244,1.56645,1.29354,1.38391,1.41591,1.68287,1.56157,1.48367,1.74305,1.68,1.87418,1.93513,1.65262,1.52302,1.6334,1.56751,1.5315,1.56801,1.48615,1.40029,1.44948,1.2105,0.94934,0.76155,0.86247,0.96608,0.94946,0.90172,0.82453,0.83245,0.8582,0.80877,0.88598,0.91456,0.69287,0.41453,0.27841,0.07475,0.29111,0.34901
Aug2010,-1.27523,-0.59744,-0.0138,0.38638,-0.39618,-0.3437,0.75292,0.6479,0.61455,1.00315,1.43893,1.15618,1.24259,1.26994,1.54831,1.42733,1.36691,1.63627,1.56948,1.78416,1.85865,1.58558,1.45732,1.57086,1.49704,1.45947,1.49895,1.41125,1.32454,1.37987,1.13369,0.87146,0.67909,0.78422,0.89555,0.88046,0.82896,0.74881,0.75631,0.78391,0.73101,0.81002,0.837,0.61936,0.34171,0.20591,0.0041,0.22184
Sep2010,1.37823,0.9218,0.91222,0.97465,1.13084,0.58652,0.49324,1.19831,1.03072,0.98573,1.29088,1.68525,1.43449,1.5048,1.51684,1.75633,1.66904,1.59368,1.80387,1.75071,1.90365,1.96905,1.73029,1.60584,1.71739,1.66035,1.62679,1.66254,1.5813,1.49549,1.54039,1.32337,1.07083,0.8721,0.96903,1.07238,1.06108,1.0202,0.94814,0.96175,0.9824,0.93486,1.01314,1.04013,0.80853,0.5347,0.38781,0.17571
Oct2010,2.04508,2.10604,1.89643,1.83737,1.89688,2.00056,1.68036,1.60744,1.91088,1.75689,1.70352,1.80888,2.05401,1.86105,1.91499,1.91687,2.09137,2.03684,1.94179,2.03191,2.00486,2.11276,2.22143,2.03708,1.93782,2.05313,2.01968,1.99192,2.02567,1.95012,1.86788,1.9157,1.73325,1.49479,1.31651,1.39811,1.47573,1.4731,1.45648,1.40028,1.41843,1.42585,1.39108,1.4642,1.4611,1.23104,0.97103,0.82798
Nov2010,1.51589,2.19397,2.42341,2.27266,2.21945,2.1935,2.26512,2.01473,1.86513,2.07329,1.95615,1.98704,2.02467,2.17748,2.07461,2.13782,2.16528,2.30638,2.25798,2.1254,2.22903,2.25783,2.34388,2.40906,2.18426,2.11269,2.19904,2.19012,2.17492,2.2281,2.15913,2.08574,2.15962,2.00786,1.76909,1.63381,1.68609,1.71703,1.71831,1.71496,1.66553,1.67926,1.67362,1.64856,1.70804,1.69796,1.48066,1.23297
Dec2010,-0.26945,0.99575,1.89266,2.17128,2.0745,2.05101,2.08258,2.16895,1.91403,1.77734,2.01126,1.87273,1.92947,1.97715,2.14268,2.02897,2.06218,2.08632,2.21566,2.14176,2.06066,2.1566,2.19779,2.29896,2.34617,2.13407,2.0805,2.17415,2.17211,2.15684,2.21708,2.14513,2.06886,2.14483,1.97144,1.72717,1.61878,1.66704,1.69735,1.69098,1.67636,1.62584,1.63892,1.63368,1.59191,1.66288,1.65914,1.43364
Jan2011,-0.58215,-0.65461,0.53926,1.55754,1.83688,1.73799,1.73551,1.78208,1.84201,1.59418,1.5067,1.79606,1.66437,1.69385,1.78791,1.9942,1.86228,1.91987,1.95628,2.10812,2.02152,1.93676,2.09106,2.13401,2.24096,2.27412,2.07912,2.00998,2.09946,2.0961,2.09148,2.15917,2.06813,2.00497,2.08486,1.88845,1.62111,1.4887,1.5161,1.54489,1.54269,1.52153,1.47176,1.47938,1.47824,1.44425,1.50522,1.49899
Feb2011,-0.8096,-0.85521,-0.90958,0.01943,1.11867,1.42899,1.28488,1.30871,1.36446,1.44044,1.20094,1.13097,1.49362,1.37104,1.38135,1.53654,1.75652,1.6283,1.69813,1.72853,1.90439,1.82218,1.76173,1.95594,1.96454,2.07588,2.12245,1.95532,1.84147,1.91637,1.89708,1.88544,1.94214,1.84124,1.7928,1.85875,1.66219,1.41234,1.24699,1.29908,1.35638,1.35532,1.32531,1.27064,1.27962,1.29027,1.25251,1.31791
Mar2011,0.1309,-0.55615,-0.69047,-0.81182,0.03824,1.10515,1.41939,1.269,1.30283,1.3636,1.44401,1.19636,1.14393,1.50641,1.36799,1.35836,1.5267,1.76934,1.63006,1.70752,1.73444,1.91218,1.83016,1.77378,1.96185,1.96015,2.09623,2.16168,2.0173,1.87431,1.95429,1.93138,1.91852,1.97687,1.86767,1.81973,1.91673,1.70538,1.42159,1.21874,1.2738,1.33286,1.33066,1.29937,1.24274,1.25188,1.26312,1.22221
