DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Mar1994,-1.58554,-0.13982,-0.48332,-1.03454,0.05153,-0.44323,-0.31773,-0.39385,-0.30207,-0.35512,-0.21105,-0.31687,-0.38447,0.11244,-0.31362,-0.38768,-0.38423,-0.63636,-0.65123,-0.67504,-0.58955,-0.47243,-0.42216,-0.45882,-0.34953,-0.42057,-0.71353,-0.55792,-0.63598,-0.64293,-0.70245,-0.58591,-0.52577,-0.52101,-0.38115,-0.26036,-0.34098,-0.39888,-0.59589,-0.38637,-0.49036,-0.59226,-0.61752,-0.54414,-0.5595,-0.53912,-0.57529,-0.56806
Apr1994,-0.27897,-1.45456,-0.27148,-0.575,-1.07316,-0.00723,-0.49805,-0.37917,-0.44791,-0.35657,-0.40619,-0.26523,-0.36394,-0.43638,0.06742,-0.34927,-0.42533,-0.42384,-0.67678,-0.69411,-0.71698,-0.63082,-0.51236,-0.46028,-0.49491,-0.38329,-0.45516,-0.74969,-0.59151,-0.66638,-0.67398,-0.73496,-0.61739,-0.55634,-0.55227,-0.41165,-0.29087,-0.37398,-0.4304,-0.62661,-0.4198,-0.52179,-0.62075,-0.64579,-0.57266,-0.58745,-0.56697,-0.60314
May1994,-0.13646,-0.45005,-1.43936,-0.32141,-0.60946,-1.07587,-0.05661,-0.53337,-0.41741,-0.48312,-0.39157,-0.44137,-0.30135,-0.39632,-0.46484,0.03893,-0.36519,-0.44299,-0.43556,-0.68618,-0.70336,-0.72548,-0.63892,-0.52139,-0.47148,-0.50459,-0.39488,-0.46515,-0.75596,-0.59799,-0.67171,-0.67879,-0.73928,-0.62284,-0.56174,-0.55762,-0.41564,-0.29515,-0.37911,-0.43548,-0.63127,-0.42328,-0.5255,-0.62486,-0.64993,-0.57693,-0.59171,-0.57106
Jun1994,0.5839,0.09849,-0.28079,-1.27495,-0.2359,-0.5537,-1.02775,-0.02555,-0.49202,-0.37439,-0.44249,-0.35241,-0.40261,-0.26637,-0.36216,-0.43088,0.06054,-0.34378,-0.42387,-0.4152,-0.66153,-0.67681,-0.69894,-0.61403,-0.49904,-0.45062,-0.48395,-0.37474,-0.44333,-0.73042,-0.57683,-0.65085,-0.65836,-0.71765,-0.60324,-0.54334,-0.53921,-0.399,-0.27961,-0.36273,-0.41814,-0.61329,-0.40688,-0.50908,-0.60804,-0.63269,-0.55996,-0.5747
Jul1994,0.05308,0.29487,0.00694,-0.27515,-1.17201,-0.22323,-0.56667,-1.01428,-0.05065,-0.50282,-0.38716,-0.45159,-0.36664,-0.41436,-0.28438,-0.37743,-0.4424,0.03272,-0.35694,-0.42807,-0.4192,-0.65863,-0.67259,-0.69364,-0.61198,-0.50129,-0.45557,-0.48677,-0.38081,-0.44695,-0.72614,-0.57729,-0.64874,-0.65586,-0.7134,-0.60164,-0.54354,-0.53954,-0.40316,-0.28639,-0.36849,-0.42251,-0.61198,-0.41018,-0.50974,-0.60779,-0.63162,-0.56049
Aug1994,-1.18427,-0.77891,-0.52415,-0.5977,-0.68083,-1.34548,-0.5315,-0.77148,-1.13433,-0.19069,-0.6444,-0.5357,-0.59327,-0.50815,-0.55141,-0.42184,-0.50645,-0.56739,-0.09348,-0.46552,-0.52347,-0.51017,-0.74258,-0.75842,-0.7767,-0.69573,-0.58648,-0.53994,-0.56855,-0.4625,-0.52824,-0.79752,-0.64737,-0.71413,-0.71956,-0.77741,-0.66698,-0.60894,-0.60433,-0.46889,-0.35236,-0.43323,-0.48529,-0.66894,-0.46808,-0.56498,-0.65959,-0.68424
Sep1994,-3.03964,-2.23038,-1.57655,-1.32514,-1.36664,-1.35249,-1.72228,-1.1816,-1.18332,-1.39289,-0.49735,-0.93305,-0.84428,-0.89232,-0.81396,-0.84705,-0.72139,-0.78303,-0.83139,-0.37726,-0.69744,-0.71956,-0.69873,-0.91132,-0.93014,-0.94377,-0.86587,-0.75981,-0.71337,-0.73547,-0.63107,-0.69408,-0.945,-0.78984,-0.84732,-0.84724,-0.90511,-0.79541,-0.73791,-0.7323,-0.5997,-0.48128,-0.5588,-0.60723,-0.77855,-0.57673,-0.6688,-0.75663
Oct1994,1.1264,0.4677,0.09218,0.05294,0.09783,0.00537,-0.14524,-0.77189,-0.2555,-0.48853,-0.86982,-0.06856,-0.4688,-0.38103,-0.43693,-0.37627,-0.41487,-0.30169,-0.36875,-0.42303,-0.01522,-0.34803,-0.41604,-0.40597,-0.61708,-0.62754,-0.64651,-0.57643,-0.47783,-0.43703,-0.46772,-0.37816,-0.4389,-0.69178,-0.5612,-0.62322,-0.63432,-0.68694,-0.58644,-0.53439,-0.53089,-0.40855,-0.30157,-0.37775,-0.42307,-0.60014,-0.4136,-0.50475
Nov1994,0.1733,0.8411,0.34862,0.1199,0.12329,0.1574,0.05496,-0.04739,-0.63178,-0.19531,-0.43879,-0.79568,-0.0817,-0.42977,-0.34546,-0.3976,-0.34094,-0.37365,-0.26728,-0.33407,-0.37995,-0.0079,-0.31896,-0.38411,-0.38198,-0.59189,-0.60593,-0.62817,-0.56238,-0.46872,-0.42953,-0.45859,-0.36959,-0.42861,-0.66887,-0.54187,-0.60322,-0.61084,-0.66217,-0.56106,-0.50839,-0.50507,-0.38254,-0.27516,-0.35286,-0.39673,-0.5765,-0.39101
Dec1994,-0.59579,-0.40505,0.29152,-0.13259,-0.35262,-0.3423,-0.29826,-0.377,-0.43565,-0.87121,-0.48111,-0.66238,-0.93035,-0.25519,-0.58727,-0.51015,-0.55415,-0.50384,-0.53424,-0.43308,-0.49452,-0.52752,-0.17241,-0.44937,-0.50489,-0.50972,-0.71227,-0.72837,-0.74813,-0.68468,-0.59389,-0.5551,-0.58181,-0.50367,-0.5575,-0.7864,-0.66521,-0.72225,-0.7274,-0.77561,-0.67923,-0.6279,-0.62361,-0.50578,-0.40152,-0.47721,-0.52209,-0.69179
