DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Nov1994,0.79949,1.40949,1.06256,0.95069,0.97943,1.009,0.85611,0.62384,0.1684,0.11044,0.28671,-0.15285,0.4081,0.05787,-0.03151,-0.01956,0.00622,0.00321,0.32277,0.17954,-0.06359,0.21096,0.01275,-0.08914,-0.36505,-0.85766,-0.84063,-0.8112,-0.72226,-0.67361,-0.70279,-0.72379,-0.67349,-0.5391,-0.93918,-0.38372,-0.49272,-0.39354,-0.42435,-0.38424,-0.34086,-0.33282,-0.28872,-0.21657,-0.40488,-0.40779,-0.42138,-0.49987
Dec1994,-0.45418,0.28455,1.07471,0.72727,0.64066,0.69276,0.73805,0.59161,0.36906,-0.09111,-0.08421,0.09423,-0.35065,0.22376,-0.17057,-0.24771,-0.23269,-0.20189,-0.19649,0.12465,-0.02337,-0.23623,0.04391,-0.13925,-0.19549,-0.47073,-0.96974,-0.95318,-0.9247,-0.8346,-0.78494,-0.81313,-0.82943,-0.78247,-0.63621,-1.02688,-0.45317,-0.56869,-0.47302,-0.50514,-0.46411,-0.41935,-0.41052,-0.36918,-0.29464,-0.48653,-0.48932,-0.49859
Jan1995,-0.65226,-0.7528,-0.27343,0.53383,0.22568,0.14785,0.21306,0.27274,0.12653,-0.06492,-0.47616,-0.38499,-0.22651,-0.62734,-0.07142,-0.4438,-0.50473,-0.48994,-0.45904,-0.44201,-0.12112,-0.26299,-0.45535,-0.14647,-0.32108,-0.39464,-0.69642,-1.13473,-1.11883,-1.08859,-1.0061,-0.96203,-0.98393,-0.99051,-0.9548,-0.80593,-1.1392,-0.58295,-0.70334,-0.61538,-0.64485,-0.60668,-0.56449,-0.5563,-0.52079,-0.45414,-0.64241,-0.64724
Feb1995,-1.27409,-1.35423,-1.29287,-1.00421,-0.24002,-0.48493,-0.55368,-0.4901,-0.40833,-0.53292,-0.70823,-1.0216,-0.8899,-0.70258,-1.05619,-0.56283,-0.9577,-1.00123,-0.98073,-0.94596,-0.92704,-0.59778,-0.7278,-0.91716,-0.54476,-0.70576,-0.75793,-1.05406,-1.43874,-1.41944,-1.38337,-1.30281,-1.25447,-1.27959,-1.28426,-1.26887,-1.11255,-1.39877,-0.85809,-0.98894,-0.887,-0.91404,-0.87241,-0.82474,-0.81347,-0.77975,-0.70897,-0.90012
Mar1995,0.08814,-1.01581,-1.19048,-1.15936,-0.89398,-0.22177,-0.41887,-0.48071,-0.42825,-0.36127,-0.46261,-0.62838,-0.91309,-0.83197,-0.65419,-0.98545,-0.55814,-0.8823,-0.92504,-0.90888,-0.88107,-0.86649,-0.59315,-0.71233,-0.86827,-0.54453,-0.69613,-0.75132,-1.01958,-1.36399,-1.34429,-1.3143,-1.24243,-1.20065,-1.22036,-1.2261,-1.21285,-1.07171,-1.32322,-0.83594,-0.95586,-0.85609,-0.88791,-0.84838,-0.80307,-0.79284,-0.75906,-0.6922
Apr1995,-0.24923,-0.04565,-0.99835,-1.16347,-1.14179,-0.89631,-0.27418,-0.44363,-0.5001,-0.45039,-0.38705,-0.47621,-0.63454,-0.90761,-0.84352,-0.66656,-0.9971,-0.58557,-0.90581,-0.95053,-0.93544,-0.90793,-0.8948,-0.62798,-0.74257,-0.90064,-0.57227,-0.718,-0.7765,-1.04289,-1.38521,-1.36813,-1.33824,-1.26321,-1.22044,-1.24307,-1.24893,-1.23602,-1.09595,-1.3394,-0.8597,-0.98227,-0.87848,-0.91222,-0.87222,-0.82641,-0.8148,-0.78113
May1995,-0.6027,-0.642,-0.24454,-1.09511,-1.2456,-1.21539,-0.98409,-0.3697,-0.53379,-0.59039,-0.54043,-0.47716,-0.56884,-0.72931,-1.00358,-0.91694,-0.72712,-1.05391,-0.65509,-0.97199,-1.01013,-0.99341,-0.96517,-0.95223,-0.6909,-0.79953,-0.96032,-0.63486,-0.77645,-0.83205,-1.0985,-1.43154,-1.41338,-1.38165,-1.30602,-1.26215,-1.28417,-1.29034,-1.28084,-1.1431,-1.37979,-0.89755,-1.02233,-0.91776,-0.95139,-0.91087,-0.86397,-0.85161
Jun1995,-2.32373,-1.60307,-1.37015,-0.60187,-1.31559,-1.40382,-1.34886,-1.13701,-0.53245,-0.68935,-0.74722,-0.69692,-0.63068,-0.72666,-0.88085,-1.12993,-1.02469,-0.83436,-1.14105,-0.77162,-1.08282,-1.11298,-1.09317,-1.06362,-1.05049,-0.79681,-0.89768,-1.05516,-0.73606,-0.86272,-0.91563,-1.17658,-1.48874,-1.4707,-1.43864,-1.36468,-1.32129,-1.34214,-1.34706,-1.33692,-1.20458,-1.42835,-0.95765,-1.0823,-0.97868,-1.01109,-0.9711,-0.92467
Jul1995,-0.25272,-1.24123,-1.27151,-1.23535,-0.61482,-1.29407,-1.38842,-1.34636,-1.13514,-0.53163,-0.69091,-0.74758,-0.69605,-0.62996,-0.72451,-0.87793,-1.12543,-1.02407,-0.83509,-1.14023,-0.77283,-1.08172,-1.11262,-1.09135,-1.06059,-1.04685,-0.79651,-0.89563,-1.04987,-0.73519,-0.8606,-0.91297,-1.16914,-1.47794,-1.46126,-1.428,-1.3532,-1.31042,-1.33149,-1.33515,-1.32294,-1.19361,-1.41333,-0.95018,-1.0736,-0.97066,-1.00234,-0.96252
Aug1995,0.14236,-0.06545,-0.88348,-1.05928,-1.02741,-0.56822,-1.23193,-1.34582,-1.31569,-1.10317,-0.50494,-0.66339,-0.71918,-0.66762,-0.60288,-0.69471,-0.84649,-1.09456,-0.99885,-0.81063,-1.12137,-0.75252,-1.05666,-1.08957,-1.06797,-1.03701,-1.02362,-0.77635,-0.87472,-1.02637,-0.71636,-0.83977,-0.89482,-1.1488,-1.46073,-1.44557,-1.41141,-1.33549,-1.29218,-1.31292,-1.31588,-1.30107,-1.17339,-1.39493,-0.93394,-1.05553,-0.9537,-0.98449
