DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Aug2016,-2.08071,-2.22943,-2.30792,-1.918,-2.29612,-2.40238,-1.83567,-1.19451,-1.72371,-1.91687,-1.68497,-1.46131,-1.63091,-1.75433,-1.50027,-1.63753,-1.47295,-1.22576,-1.0424,-0.70237,-0.36469,-0.44291,-0.38062,-0.25794,-0.12995,-0.13628,0.0887,0.15594,0.36378,0.38746,0.06699,-0.0803,-0.46163,-0.5181,-0.35536,-0.3957,-0.51209,-0.60688,-0.5534,-0.74359,-0.71352,-0.73823,-0.55964,-0.35217,-0.01,-0.22293,-0.15086,-0.28231
Sep2016,-1.36326,-2.48488,-2.50717,-2.39934,-2.22227,-2.43566,-2.36824,-2.01363,-1.43226,-1.84086,-1.97371,-1.80217,-1.59089,-1.72129,-1.81814,-1.62351,-1.72124,-1.5874,-1.38852,-1.22284,-0.89105,-0.55382,-0.62533,-0.57289,-0.45312,-0.32634,-0.31977,-0.10555,-0.04422,0.1645,0.19195,-0.11918,-0.25192,-0.60825,-0.65784,-0.51183,-0.55206,-0.6593,-0.7488,-0.69786,-0.87061,-0.84032,-0.86869,-0.69113,-0.48362,-0.14657,-0.36201,-0.28912
Oct2016,-1.21106,-1.62521,-2.19259,-2.69752,-2.7839,-2.45464,-2.8486,-2.64145,-2.20753,-1.67587,-2.04322,-2.13021,-1.97658,-1.75645,-1.8693,-1.94693,-1.78472,-1.86424,-1.76979,-1.59922,-1.4169,-1.09487,-0.7977,-0.86193,-0.82892,-0.71886,-0.59935,-0.58915,-0.39739,-0.32859,-0.11924,-0.09065,-0.37571,-0.47968,-0.80042,-0.85484,-0.71749,-0.75499,-0.84977,-0.93151,-0.87906,-1.0429,-1.01284,-1.04458,-0.87253,-0.66038,-0.32864,-0.5385
Nov2016,1.14919,0.35618,-0.30259,-0.71631,-1.0817,-1.3796,-1.29244,-1.73944,-1.68305,-1.48692,-1.13199,-1.65163,-1.82163,-1.60611,-1.41977,-1.5489,-1.64,-1.45695,-1.55692,-1.43431,-1.21479,-1.0578,-0.76977,-0.4782,-0.54629,-0.48724,-0.36609,-0.25134,-0.25201,-0.05096,0.01015,0.21559,0.24234,-0.0552,-0.18423,-0.5399,-0.60154,-0.44813,-0.49052,-0.59671,-0.68306,-0.62852,-0.81372,-0.78637,-0.81147,-0.63344,-0.42533,-0.0919
Dec2016,-1.40069,-0.13726,-0.76532,-1.16838,-1.43754,-1.69957,-1.90079,-1.75291,-2.05256,-2.11145,-1.93145,-1.57081,-1.96767,-2.22582,-2.0064,-1.77571,-1.89578,-1.96991,-1.76049,-1.85016,-1.7708,-1.61233,-1.43497,-1.06472,-0.7762,-0.84472,-0.80675,-0.67442,-0.56281,-0.56073,-0.37099,-0.30215,-0.09655,-0.06497,-0.35941,-0.45324,-0.78214,-0.84971,-0.71098,-0.74219,-0.84162,-0.92115,-0.86479,-1.03649,-1.01623,-1.04177,-0.87238,-0.66296
Jan2017,1.8012,0.47363,0.98014,0.51442,0.02307,-0.30868,-0.62665,-0.92556,-0.88751,-1.24542,-1.39466,-1.19771,-0.82723,-1.37823,-1.60684,-1.32176,-1.17465,-1.3089,-1.42761,-1.24728,-1.35596,-1.22209,-1.00768,-0.87516,-0.60135,-0.31018,-0.38494,-0.31705,-0.1875,-0.08293,-0.09074,0.09731,0.15657,0.34127,0.3644,0.06655,-0.06231,-0.40063,-0.46521,-0.29897,-0.34404,-0.45714,-0.53944,-0.47925,-0.66753,-0.65491,-0.67921,-0.49946
Feb2017,-0.31942,1.23986,0.11859,0.70217,0.27832,-0.08209,-0.36918,-0.67011,-0.97681,-0.94813,-1.3252,-1.49034,-1.26093,-0.87171,-1.38491,-1.64748,-1.36151,-1.22145,-1.35151,-1.46872,-1.30065,-1.41274,-1.27526,-1.07807,-0.94671,-0.67046,-0.36816,-0.4509,-0.38979,-0.2707,-0.17298,-0.17719,0.00713,0.06368,0.24721,0.27051,-0.0205,-0.13092,-0.4558,-0.51211,-0.35925,-0.40664,-0.51862,-0.59892,-0.53882,-0.72094,-0.7116,-0.73865
Mar2017,-0.90141,-0.83933,0.5981,-0.26079,0.35202,-0.01047,-0.36285,-0.6142,-0.87926,-1.16006,-1.11657,-1.48389,-1.6392,-1.3841,-1.00778,-1.46812,-1.6918,-1.45133,-1.33163,-1.4454,-1.5449,-1.39481,-1.49116,-1.36678,-1.18502,-1.05473,-0.78565,-0.50267,-0.57351,-0.51539,-0.40014,-0.30302,-0.30862,-0.13657,-0.08079,0.09528,0.11725,-0.1558,-0.246,-0.54408,-0.59682,-0.45337,-0.49726,-0.60465,-0.68214,-0.62391,-0.79623,-0.7872
Apr2017,-0.41355,-1.10917,-1.04143,0.38004,-0.45322,0.21851,-0.16782,-0.48598,-0.72385,-0.97245,-1.23691,-1.18902,-1.51311,-1.69227,-1.43917,-1.08045,-1.52769,-1.7488,-1.51494,-1.38968,-1.49512,-1.59127,-1.45065,-1.54326,-1.42318,-1.24743,-1.11487,-0.84484,-0.57112,-0.63547,-0.57766,-0.46579,-0.36987,-0.3712,-0.20165,-0.14963,0.02521,0.03944,-0.22802,-0.31099,-0.60582,-0.65763,-0.5156,-0.55958,-0.66177,-0.73701,-0.67956,-0.84494
May2017,-0.25393,-0.58344,-1.19214,-1.11114,0.23566,-0.54811,0.13564,-0.25336,-0.5668,-0.80403,-1.04891,-1.29419,-1.24996,-1.58341,-1.75995,-1.47639,-1.10427,-1.55891,-1.79378,-1.53228,-1.39991,-1.50514,-1.60198,-1.4571,-1.55184,-1.43257,-1.25956,-1.12117,-0.84992,-0.58587,-0.6585,-0.60252,-0.49062,-0.39873,-0.3999,-0.23371,-0.18481,-0.01389,0.00241,-0.25957,-0.33527,-0.62529,-0.68038,-0.53847,-0.58179,-0.68258,-0.75538,-0.69608
Jun2017,-0.09525,-0.39603,-0.72274,-1.34189,-1.24267,0.17492,-0.62319,0.08213,-0.31232,-0.62996,-0.87065,-1.11093,-1.34382,-1.29447,-1.60006,-1.78166,-1.51326,-1.13503,-1.56956,-1.79187,-1.57204,-1.44146,-1.53905,-1.62478,-1.48661,-1.57476,-1.45132,-1.28743,-1.16033,-0.88888,-0.62776,-0.69988,-0.64506,-0.53097,-0.44004,-0.44236,-0.27806,-0.22623,-0.05224,-0.03564,-0.29614,-0.37008,-0.6582,-0.7093,-0.56498,-0.60894,-0.70853,-0.77966
Jul2017,0.21028,-0.00353,-0.21049,-0.55957,-1.12026,-1.14589,0.17778,-0.6121,0.05763,-0.31506,-0.62888,-0.85945,-1.08313,-1.30539,-1.25146,-1.5303,-1.69886,-1.47537,-1.11296,-1.52326,-1.75042,-1.553,-1.42545,-1.52007,-1.60362,-1.46828,-1.55213,-1.4264,-1.26913,-1.15142,-0.88361,-0.62773,-0.69792,-0.64403,-0.529,-0.43782,-0.43995,-0.27751,-0.22382,-0.05373,-0.0352,-0.29273,-0.36356,-0.65753,-0.70732,-0.56188,-0.60497,-0.70203
Aug2017,-1.27969,-0.53458,-0.48298,-0.62975,-0.82834,-1.31291,-1.35311,-0.10211,-0.79028,-0.15349,-0.51879,-0.80447,-1.01107,-1.21344,-1.40885,-1.36036,-1.61692,-1.77363,-1.54901,-1.1972,-1.57426,-1.77838,-1.59837,-1.4768,-1.56132,-1.63625,-1.5095,-1.58659,-1.47166,-1.32422,-1.21117,-0.95052,-0.71313,-0.77671,-0.72266,-0.61133,-0.52319,-0.52438,-0.37113,-0.31656,-0.15264,-0.13411,-0.37942,-0.44608,-0.7304,-0.77756,-0.63784,-0.67535
Sep2017,-0.4766,-1.17923,-0.75945,-0.73639,-0.85516,-1.05072,-1.37153,-1.46121,-0.32667,-0.93089,-0.35346,-0.69328,-0.95508,-1.12879,-1.29084,-1.45639,-1.40993,-1.62033,-1.73867,-1.57601,-1.2608,-1.60706,-1.78989,-1.62193,-1.51585,-1.58686,-1.66526,-1.54397,-1.61067,-1.50524,-1.36706,-1.25679,-1.00382,-0.7815,-0.83904,-0.79413,-0.69272,-0.60677,-0.60857,-0.46177,-0.40305,-0.24054,-0.22695,-0.45798,-0.5162,-0.78449,-0.83566,-0.70062
Oct2017,0.81511,0.3072,-0.06425,5e-05,-0.09929,-0.25562,-0.47187,-0.8809,-1.01491,0.01216,-0.65012,-0.10369,-0.43469,-0.71882,-0.90483,-1.07795,-1.24996,-1.21824,-1.43958,-1.53303,-1.37431,-1.10514,-1.45167,-1.62624,-1.44832,-1.36013,-1.43416,-1.5148,-1.40819,-1.47798,-1.38191,-1.24217,-1.14112,-0.91207,-0.68931,-0.75318,-0.70307,-0.60777,-0.51899,-0.51923,-0.36576,-0.30895,-0.14005,-0.13077,-0.37117,-0.43329,-0.70864,-0.76056
Nov2017,0.51934,0.86399,0.47024,0.15807,0.16966,0.04529,-0.06296,-0.24102,-0.60987,-0.74065,0.2112,-0.4348,0.07841,-0.23247,-0.54419,-0.73105,-0.92335,-1.10714,-1.06893,-1.28917,-1.37871,-1.23533,-0.97864,-1.35603,-1.5427,-1.3583,-1.27181,-1.36045,-1.44933,-1.33116,-1.40533,-1.3081,-1.16484,-1.0479,-0.81305,-0.58678,-0.65664,-0.60182,-0.50097,-0.41114,-0.40907,-0.25356,-0.19954,-0.03768,-0.02638,-0.26742,-0.33863,-0.62664
Dec2017,0.43377,0.48639,0.86909,0.56695,0.28899,0.30463,0.21936,0.08502,-0.06073,-0.39074,-0.53599,0.36348,-0.25542,0.23696,-0.07719,-0.38096,-0.57069,-0.78301,-0.9722,-0.93956,-1.16048,-1.26699,-1.12793,-0.85622,-1.25825,-1.45354,-1.25047,-1.1581,-1.2675,-1.37245,-1.24014,-1.3371,-1.22534,-1.06212,-0.94563,-0.70808,-0.48138,-0.56295,-0.50784,-0.40571,-0.32177,-0.31915,-0.16168,-0.11195,0.04086,0.04251,-0.19147,-0.27293
